ID,_Year,Sport Code,Division (Member Org Sport),Org Id,School,School Conference,Opponent,Opponent Name,Opp Conference,Result Field,Score For,Score Against,Loc Ind A,Sch City,Sch State,Opp City,Opp State
4739266,2009,MVB,1,277,Hawaii,MPSF,112,UC San Diego,MPSF,L,1,3,A,Honolulu,HI,La Jolla,CA
4739267,2009,MVB,1,277,Hawaii,MPSF,112,UC San Diego,MPSF,L,2,3,A,Honolulu,HI,La Jolla,CA
4739276,2009,MVB,1,110,UCLA,MPSF,101,Cal St. Northridge,MPSF,L,1,3,A,Los Angeles,CA,Northridge,CA
4739277,2009,MVB,1,110,UCLA,MPSF,104,UC Santa Barbara,MPSF,W,3,1,A,Los Angeles,CA,Santa Barbara,CA
4739289,2009,MVB,1,248,George Mason,EIVA,104,UC Santa Barbara,MPSF,L,2,3,A,Fairfax,VA,Santa Barbara,CA
4739291,2009,MVB,1,248,George Mason,EIVA,541,Pepperdine,MPSF,L,0,3,A,Fairfax,VA,Malibu,CA
4739293,2009,MVB,1,275,Harvard,EIVA,554,Princeton,EIVA,L,0,3,A,Boston,MA,Princeton,NJ
4739294,2009,MVB,1,275,Harvard,EIVA,197,East Stroudsburg,EIVA,W,3,0,A,Boston,MA,East Stroudsburg,PA
4739307,2009,MVB,1,539,Penn St.,EIVA,99,Long Beach St.,MPSF,L,2,3,A,University Park,PA,Long Beach,CA
4739310,2009,MVB,1,589,Rutgers-Newark,EIVA,479,New York U.,EIVA,W,3,0,A,Newark,NJ,New York,NY
4743210,2009,MVB,1,77,BYU,MPSF,101,Cal St. Northridge,MPSF,L,0,3,A,Provo,UT,Northridge,CA
4743211,2009,MVB,1,77,BYU,MPSF,101,Cal St. Northridge,MPSF,L,0,3,A,Provo,UT,Northridge,CA
4743218,2009,MVB,1,541,Pepperdine,MPSF,99,Long Beach St.,MPSF,W,3,2,A,Malibu,CA,Long Beach,CA
4743219,2009,MVB,1,541,Pepperdine,MPSF,112,UC San Diego,MPSF,W,3,2,A,Malibu,CA,La Jolla,CA
4743225,2009,MVB,1,104,UC Santa Barbara,MPSF,277,Hawaii,MPSF,W,3,1,A,Santa Barbara,CA,Honolulu,HI
4743226,2009,MVB,1,104,UC Santa Barbara,MPSF,277,Hawaii,MPSF,L,0,3,A,Santa Barbara,CA,Honolulu,HI
4743749,2009,MVB,1,589,Rutgers-Newark,EIVA,275,Harvard,EIVA,L,2,3,A,Newark,NJ,Boston,MA
4747242,2009,MVB,1,534,Pacific,MPSF,101,Cal St. Northridge,MPSF,L,0,3,A,Stockton,CA,Northridge,CA
4747243,2009,MVB,1,534,Pacific,MPSF,104,UC Santa Barbara,MPSF,L,0,3,A,Stockton,CA,Santa Barbara,CA
4747246,2009,MVB,1,674,Stanford,MPSF,101,Cal St. Northridge,MPSF,L,1,3,A,Stanford,CA,Northridge,CA
4747247,2009,MVB,1,674,Stanford,MPSF,104,UC Santa Barbara,MPSF,W,3,2,A,Stanford,CA,Santa Barbara,CA
4747252,2009,MVB,1,110,UCLA,MPSF,541,Pepperdine,MPSF,L,0,3,A,Los Angeles,CA,Malibu,CA
4747253,2009,MVB,1,110,UCLA,MPSF,657,Southern California,MPSF,L,1,3,A,Los Angeles,CA,Los Angeles,CA
4752892,2009,MVB,1,308,Fort Wayne,MIVA,47,Ball St.,MIVA,L,0,3,A,Fort Wayne,IN,Muncie,IN
4752895,2009,MVB,1,371,Loyola Chicago,MIVA,518,Ohio St.,MIVA,L,0,3,A,Chicago,IL,Columbus,OH
4752896,2009,MVB,1,371,Loyola Chicago,MIVA,47,Ball St.,MIVA,L,2,3,A,Chicago,IL,Muncie,IN
4753700,2009,MVB,1,47,Ball St.,MIVA,518,Ohio St.,MIVA,L,2,3,A,Muncie,IN,Columbus,OH
4753701,2009,MVB,1,47,Ball St.,MIVA,354,Lewis,MIVA,L,2,3,A,Muncie,IN,Romeoville,IL
4753702,2009,MVB,1,47,Ball St.,MIVA,371,Loyola Chicago,MIVA,L,2,3,A,Muncie,IN,Chicago,IL
4753703,2009,MVB,1,308,Fort Wayne,MIVA,99,Long Beach St.,MPSF,L,0,3,A,Fort Wayne,IN,Long Beach,CA
4753964,2009,MVB,1,275,Harvard,EIVA,673,Springfield,EIVA,L,2,3,A,Boston,MA,Springfield,MA
4753984,2009,MVB,1,539,Penn St.,EIVA,277,Hawaii,MPSF,W,3,1,A,University Park,PA,Honolulu,HI
4753987,2009,MVB,1,539,Penn St.,EIVA,600,Saint Francis (PA),EIVA,W,3,0,A,University Park,PA,Loretto,PA
4753989,2009,MVB,1,554,Princeton,EIVA,109,UC Irvine,MPSF,L,0,3,A,Princeton,NJ,Irvine,CA
4753991,2009,MVB,1,554,Princeton,EIVA,112,UC San Diego,MPSF,L,0,3,A,Princeton,NJ,La Jolla,CA
4753998,2009,MVB,1,590,Sacred Heart,EIVA,475,SUNY New Paltz,NECVA,W,3,1,A,Fairfield,CT,New Paltz,NY
4754001,2009,MVB,1,590,Sacred Heart,EIVA,564,Ramapo,NECVA,L,0,3,A,Fairfield,CT,Mahwah,NJ
4754003,2009,MVB,1,590,Sacred Heart,EIVA,8981,Endicott,NECVA,W,3,0,A,Fairfield,CT,Beverly,MA
4754370,2009,MVB,1,248,George Mason,EIVA,673,Springfield,EIVA,W,3,0,A,Fairfax,VA,Springfield,MA
4757836,2009,MVB,1,277,Hawaii,MPSF,99,Long Beach St.,MPSF,L,0,3,A,Honolulu,HI,Long Beach,CA
4757837,2009,MVB,1,277,Hawaii,MPSF,99,Long Beach St.,MPSF,L,1,3,A,Honolulu,HI,Long Beach,CA
4757842,2009,MVB,1,541,Pepperdine,MPSF,534,Pacific,MPSF,W,3,0,A,Malibu,CA,Stockton,CA
4757843,2009,MVB,1,541,Pepperdine,MPSF,674,Stanford,MPSF,L,1,3,A,Malibu,CA,Stanford,CA
4757848,2009,MVB,1,104,UC Santa Barbara,MPSF,109,UC Irvine,MPSF,L,2,3,A,Santa Barbara,CA,Irvine,CA
4757849,2009,MVB,1,110,UCLA,MPSF,354,Lewis,MIVA,L,2,3,A,Los Angeles,CA,Romeoville,IL
4757850,2009,MVB,1,110,UCLA,MPSF,371,Loyola Chicago,MIVA,W,3,2,A,Los Angeles,CA,Chicago,IL
4758404,2009,MVB,1,248,George Mason,EIVA,471,NJIT,EIVA,W,3,0,A,Fairfax,VA,Newark,NJ
4758411,2009,MVB,1,539,Penn St.,EIVA,371,Loyola Chicago,MIVA,L,2,3,A,University Park,PA,Chicago,IL
4758412,2009,MVB,1,539,Penn St.,EIVA,308,IPFW,MIVA,W,3,1,A,University Park,PA,Fort Wayne,IN
4758413,2009,MVB,1,554,Princeton,EIVA,471,NJIT,EIVA,W,3,0,A,Princeton,NJ,Newark,NJ
4758415,2009,MVB,1,590,Sacred Heart,EIVA,564,Ramapo,NECVA,W,3,0,A,Fairfield,CT,Mahwah,NJ
4758419,2009,MVB,1,600,Saint Francis (PA),EIVA,308,IPFW,MIVA,L,0,3,A,Loretto,PA,Fort Wayne,IN
4758420,2009,MVB,1,600,Saint Francis (PA),EIVA,371,Loyola Chicago,MIVA,L,2,3,A,Loretto,PA,Chicago,IL
4758421,2009,MVB,1,600,Saint Francis (PA),EIVA,354,Lewis,MIVA,L,0,3,A,Loretto,PA,Romeoville,IL
4759840,2009,MVB,1,47,Ball St.,MIVA,589,Rutgers-Newark,EIVA,W,3,1,A,Muncie,IN,Newark,NJ
4759841,2009,MVB,1,47,Ball St.,MIVA,248,George Mason,EIVA,W,3,2,A,Muncie,IN,Fairfax,VA
4759842,2009,MVB,1,308,Fort Wayne,MIVA,539,Penn St.,EIVA,L,0,3,A,Fort Wayne,IN,University Park,PA
4759843,2009,MVB,1,308,Fort Wayne,MIVA,600,Saint Francis (PA),EIVA,L,2,3,A,Fort Wayne,IN,Loretto,PA
4759846,2009,MVB,1,371,Loyola Chicago,MIVA,600,Saint Francis (PA),EIVA,W,3,1,A,Chicago,IL,Loretto,PA
4759847,2009,MVB,1,371,Loyola Chicago,MIVA,539,Penn St.,EIVA,L,0,3,A,Chicago,IL,University Park,PA
4759848,2009,MVB,1,518,Ohio St.,MIVA,248,George Mason,EIVA,L,1,3,A,Columbus,OH,Fairfax,VA
4760989,2009,MVB,1,47,Ball St.,MIVA,561,Quincy,MIVA,W,3,1,A,Muncie,IN,Quincy,IL
4761014,2009,MVB,1,371,Loyola Chicago,MIVA,109,UC Irvine,MPSF,L,0,3,A,Chicago,IL,Irvine,CA
4761016,2009,MVB,1,518,Ohio St.,MIVA,325,Juniata,EIVA,L,2,3,A,Columbus,OH,Huntingdon,PA
4766000,2009,MVB,1,77,BYU,MPSF,534,Pacific,MPSF,W,3,1,A,Provo,UT,Stockton,CA
4766001,2009,MVB,1,77,BYU,MPSF,534,Pacific,MPSF,W,3,0,A,Provo,UT,Stockton,CA
4766002,2009,MVB,1,101,CSUN,MPSF,541,Pepperdine,MPSF,W,3,2,A,Northridge,CA,Malibu,CA
4766003,2009,MVB,1,101,CSUN,MPSF,657,Southern California,MPSF,W,3,0,A,Northridge,CA,Los Angeles,CA
4766006,2009,MVB,1,99,Long Beach St.,MPSF,110,UCLA,MPSF,W,3,0,A,Long Beach,CA,Los Angeles,CA
4766007,2009,MVB,1,99,Long Beach St.,MPSF,109,UC Irvine,MPSF,L,1,3,A,Long Beach,CA,Irvine,CA
4766012,2009,MVB,1,674,Stanford,MPSF,277,Hawaii,MPSF,W,3,0,A,Stanford,CA,Honolulu,HI
4766013,2009,MVB,1,674,Stanford,MPSF,277,Hawaii,MPSF,W,3,0,A,Stanford,CA,Honolulu,HI
4766017,2009,MVB,1,104,UC Santa Barbara,MPSF,657,Southern California,MPSF,L,1,3,A,Santa Barbara,CA,Los Angeles,CA
4766018,2009,MVB,1,104,UC Santa Barbara,MPSF,541,Pepperdine,MPSF,L,0,3,A,Santa Barbara,CA,Malibu,CA
4766020,2009,MVB,1,110,UCLA,MPSF,112,UC San Diego,MPSF,L,0,3,A,Los Angeles,CA,La Jolla,CA
4768688,2009,MVB,1,275,Harvard,EIVA,539,Penn St.,EIVA,L,0,3,A,Boston,MA,University Park,PA
4768689,2009,MVB,1,275,Harvard,EIVA,197,East Stroudsburg,EIVA,L,0,3,A,Boston,MA,East Stroudsburg,PA
4768699,2009,MVB,1,589,Rutgers-Newark,EIVA,197,East Stroudsburg,EIVA,W,3,1,A,Newark,NJ,East Stroudsburg,PA
4768700,2009,MVB,1,589,Rutgers-Newark,EIVA,554,Princeton,EIVA,L,1,3,A,Newark,NJ,Princeton,NJ
4768701,2009,MVB,1,590,Sacred Heart,EIVA,479,New York U.,EIVA,L,1,3,A,Fairfield,CT,New York,NY
4768707,2009,MVB,1,600,Saint Francis (PA),EIVA,673,Springfield,EIVA,W,3,1,A,Loretto,PA,Springfield,MA
4771560,2009,MVB,1,77,BYU,MPSF,99,Long Beach St.,MPSF,W,3,2,A,Provo,UT,Long Beach,CA
4771566,2009,MVB,1,99,Long Beach St.,MPSF,77,BYU,MPSF,L,2,3,A,Long Beach,CA,Provo,UT
4771569,2009,MVB,1,541,Pepperdine,MPSF,657,Southern California,MPSF,W,3,2,A,Malibu,CA,Los Angeles,CA
4771910,2009,MVB,1,371,Loyola Chicago,MIVA,354,Lewis,MIVA,L,1,3,A,Chicago,IL,Romeoville,IL
4772715,2009,MVB,1,248,George Mason,EIVA,47,Ball St.,MIVA,W,3,0,A,Fairfax,VA,Muncie,IN
4772716,2009,MVB,1,248,George Mason,EIVA,518,Ohio St.,MIVA,W,3,2,A,Fairfax,VA,Columbus,OH
4772725,2009,MVB,1,539,Penn St.,EIVA,673,Springfield,EIVA,W,3,0,A,University Park,PA,Springfield,MA
4772726,2009,MVB,1,554,Princeton,EIVA,325,Juniata,EIVA,L,0,3,A,Princeton,NJ,Huntingdon,PA
4772727,2009,MVB,1,554,Princeton,EIVA,600,Saint Francis (PA),EIVA,W,3,2,A,Princeton,NJ,Loretto,PA
4772728,2009,MVB,1,589,Rutgers-Newark,EIVA,518,Ohio St.,MIVA,L,0,3,A,Newark,NJ,Columbus,OH
4772729,2009,MVB,1,589,Rutgers-Newark,EIVA,47,Ball St.,MIVA,L,0,3,A,Newark,NJ,Muncie,IN
4772730,2009,MVB,1,590,Sacred Heart,EIVA,679,Stevens,NECVA,L,0,3,A,Fairfield,CT,Hoboken,NJ
4772731,2009,MVB,1,590,Sacred Heart,EIVA,292,Hunter,CUNYAC,W,3,2,A,Fairfield,CT,New York,NY
4772748,2009,MVB,1,534,Pacific,MPSF,308,IPFW,MIVA,L,1,3,A,Stockton,CA,Fort Wayne,IN
4772749,2009,MVB,1,534,Pacific,MPSF,308,IPFW,MIVA,L,1,3,A,Stockton,CA,Fort Wayne,IN
4772750,2009,MVB,1,248,George Mason,EIVA,539,Penn St.,EIVA,L,0,3,A,Fairfax,VA,University Park,PA
4772921,2009,MVB,1,77,BYU,MPSF,657,Southern California,MPSF,L,1,3,A,Provo,UT,Los Angeles,CA
4772922,2009,MVB,1,77,BYU,MPSF,657,Southern California,MPSF,L,2,3,A,Provo,UT,Los Angeles,CA
4772925,2009,MVB,1,99,Long Beach St.,MPSF,101,Cal St. Northridge,MPSF,L,0,3,A,Long Beach,CA,Northridge,CA
4772926,2009,MVB,1,99,Long Beach St.,MPSF,104,UC Santa Barbara,MPSF,W,3,0,A,Long Beach,CA,Santa Barbara,CA
4772927,2009,MVB,1,534,Pacific,MPSF,110,UCLA,MPSF,L,1,3,A,Stockton,CA,Los Angeles,CA
4772928,2009,MVB,1,534,Pacific,MPSF,109,UC Irvine,MPSF,L,1,3,A,Stockton,CA,Irvine,CA
4772929,2009,MVB,1,674,Stanford,MPSF,110,UCLA,MPSF,L,2,3,A,Stanford,CA,Los Angeles,CA
4772930,2009,MVB,1,674,Stanford,MPSF,109,UC Irvine,MPSF,L,0,3,A,Stanford,CA,Irvine,CA
4774179,2009,MVB,1,248,George Mason,EIVA,554,Princeton,EIVA,W,3,1,A,Fairfax,VA,Princeton,NJ
4774883,2009,MVB,1,589,Rutgers-Newark,EIVA,471,NJIT,EIVA,W,3,0,A,Newark,NJ,Newark,NJ
4774884,2009,MVB,1,589,Rutgers-Newark,EIVA,590,Sacred Heart,EIVA,W,3,2,A,Newark,NJ,Fairfield,CT
4774885,2009,MVB,1,589,Rutgers-Newark,EIVA,248,George Mason,EIVA,L,0,3,A,Newark,NJ,Fairfax,VA
4774890,2009,MVB,1,600,Saint Francis (PA),EIVA,539,Penn St.,EIVA,L,0,3,A,Loretto,PA,University Park,PA
4774891,2009,MVB,1,600,Saint Francis (PA),EIVA,248,George Mason,EIVA,W,3,1,A,Loretto,PA,Fairfax,VA
4776968,2009,MVB,1,518,Ohio St.,MIVA,539,Penn St.,EIVA,L,0,3,A,Columbus,OH,University Park,PA
4777088,2009,MVB,1,47,Ball St.,MIVA,539,Penn St.,EIVA,L,1,3,A,Muncie,IN,University Park,PA
4777089,2009,MVB,1,47,Ball St.,MIVA,600,Saint Francis (PA),EIVA,L,1,3,A,Muncie,IN,Loretto,PA
4777093,2009,MVB,1,308,Fort Wayne,MIVA,589,Rutgers-Newark,EIVA,W,3,0,A,Fort Wayne,IN,Newark,NJ
4777094,2009,MVB,1,308,Fort Wayne,MIVA,248,George Mason,EIVA,L,0,3,A,Fort Wayne,IN,Fairfax,VA
4777103,2009,MVB,1,371,Loyola Chicago,MIVA,248,George Mason,EIVA,W,3,2,A,Chicago,IL,Fairfax,VA
4777104,2009,MVB,1,371,Loyola Chicago,MIVA,589,Rutgers-Newark,EIVA,W,3,1,A,Chicago,IL,Newark,NJ
4777105,2009,MVB,1,371,Loyola Chicago,MIVA,308,IPFW,MIVA,L,2,3,A,Chicago,IL,Fort Wayne,IN
4777106,2009,MVB,1,518,Ohio St.,MIVA,277,Hawaii,MPSF,L,0,3,A,Columbus,OH,Honolulu,HI
4777111,2009,MVB,1,518,Ohio St.,MIVA,600,Saint Francis (PA),EIVA,W,3,2,A,Columbus,OH,Loretto,PA
4777112,2009,MVB,1,518,Ohio St.,MIVA,308,IPFW,MIVA,W,3,0,A,Columbus,OH,Fort Wayne,IN
4777129,2009,MVB,1,77,BYU,MPSF,104,UC Santa Barbara,MPSF,L,2,3,A,Provo,UT,Santa Barbara,CA
4777130,2009,MVB,1,77,BYU,MPSF,104,UC Santa Barbara,MPSF,W,3,2,A,Provo,UT,Santa Barbara,CA
4777131,2009,MVB,1,101,CSUN,MPSF,104,UC Santa Barbara,MPSF,W,3,1,A,Northridge,CA,Santa Barbara,CA
4777134,2009,MVB,1,101,CSUN,MPSF,110,UCLA,MPSF,W,3,0,A,Northridge,CA,Los Angeles,CA
4777135,2009,MVB,1,101,CSUN,MPSF,109,UC Irvine,MPSF,W,3,1,A,Northridge,CA,Irvine,CA
4777137,2009,MVB,1,101,CSUN,MPSF,277,Hawaii,MPSF,L,2,3,A,Northridge,CA,Honolulu,HI
4777138,2009,MVB,1,101,CSUN,MPSF,277,Hawaii,MPSF,L,1,3,A,Northridge,CA,Honolulu,HI
4777144,2009,MVB,1,277,Hawaii,MPSF,77,BYU,MPSF,L,1,3,A,Honolulu,HI,Provo,UT
4777145,2009,MVB,1,277,Hawaii,MPSF,77,BYU,MPSF,L,0,3,A,Honolulu,HI,Provo,UT
4777148,2009,MVB,1,99,Long Beach St.,MPSF,104,UC Santa Barbara,MPSF,L,0,3,A,Long Beach,CA,Santa Barbara,CA
4777154,2009,MVB,1,99,Long Beach St.,MPSF,674,Stanford,MPSF,L,2,3,A,Long Beach,CA,Stanford,CA
4777155,2009,MVB,1,99,Long Beach St.,MPSF,534,Pacific,MPSF,W,3,1,A,Long Beach,CA,Stockton,CA
4777157,2009,MVB,1,534,Pacific,MPSF,104,UC Santa Barbara,MPSF,L,1,3,A,Stockton,CA,Santa Barbara,CA
4777162,2009,MVB,1,534,Pacific,MPSF,541,Pepperdine,MPSF,L,0,3,A,Stockton,CA,Malibu,CA
4777163,2009,MVB,1,534,Pacific,MPSF,657,Southern California,MPSF,L,0,3,A,Stockton,CA,Los Angeles,CA
4777167,2009,MVB,1,541,Pepperdine,MPSF,277,Hawaii,MPSF,W,3,1,A,Malibu,CA,Honolulu,HI
4777168,2009,MVB,1,541,Pepperdine,MPSF,277,Hawaii,MPSF,W,3,1,A,Malibu,CA,Honolulu,HI
4777174,2009,MVB,1,674,Stanford,MPSF,534,Pacific,MPSF,W,3,0,A,Stanford,CA,Stockton,CA
4777175,2009,MVB,1,674,Stanford,MPSF,518,Ohio St.,MIVA,W,3,0,A,Stanford,CA,Columbus,OH
4777176,2009,MVB,1,674,Stanford,MPSF,47,Ball St.,MIVA,W,3,0,A,Stanford,CA,Muncie,IN
4777178,2009,MVB,1,674,Stanford,MPSF,657,Southern California,MPSF,L,0,3,A,Stanford,CA,Los Angeles,CA
4777179,2009,MVB,1,674,Stanford,MPSF,541,Pepperdine,MPSF,L,0,3,A,Stanford,CA,Malibu,CA
4778641,2009,MVB,1,104,UC Santa Barbara,MPSF,110,UCLA,MPSF,L,0,3,A,Santa Barbara,CA,Los Angeles,CA
4778642,2009,MVB,1,104,UC Santa Barbara,MPSF,101,Cal St. Northridge,MPSF,L,0,3,A,Santa Barbara,CA,Northridge,CA
4778650,2009,MVB,1,110,UCLA,MPSF,99,Long Beach St.,MPSF,L,2,3,A,Los Angeles,CA,Long Beach,CA
4778653,2009,MVB,1,110,UCLA,MPSF,109,UC Irvine,MPSF,L,1,3,A,Los Angeles,CA,Irvine,CA
4821569,2009,MVB,1,77,BYU,MPSF,101,Cal St. Northridge,MPSF,L,1,3,A,Provo,UT,Northridge,CA
4821571,2009,MVB,1,99,Long Beach St.,MPSF,541,Pepperdine,MPSF,L,1,3,A,Long Beach,CA,Malibu,CA
4821575,2009,MVB,1,110,UCLA,MPSF,109,UC Irvine,MPSF,L,1,3,A,Los Angeles,CA,Irvine,CA
4832401,2009,MVB,1,248,George Mason,EIVA,354,Lewis,MIVA,L,0,3,A,Fairfax,VA,Romeoville,IL
4832402,2009,MVB,1,248,George Mason,EIVA,371,Loyola Chicago,MIVA,L,0,3,A,Fairfax,VA,Chicago,IL
4832403,2009,MVB,1,248,George Mason,EIVA,308,IPFW,MIVA,W,3,1,A,Fairfax,VA,Fort Wayne,IN
4832404,2009,MVB,1,275,Harvard,EIVA,479,New York U.,EIVA,W,3,2,A,Boston,MA,New York,NY
4832405,2009,MVB,1,275,Harvard,EIVA,590,Sacred Heart,EIVA,W,3,2,A,Boston,MA,Fairfield,CT
4832413,2009,MVB,1,539,Penn St.,EIVA,325,Juniata,EIVA,W,3,0,A,University Park,PA,Huntingdon,PA
4832416,2009,MVB,1,554,Princeton,EIVA,539,Penn St.,EIVA,L,0,3,A,Princeton,NJ,University Park,PA
4832417,2009,MVB,1,589,Rutgers-Newark,EIVA,308,IPFW,MIVA,L,2,3,A,Newark,NJ,Fort Wayne,IN
4832418,2009,MVB,1,589,Rutgers-Newark,EIVA,371,Loyola Chicago,MIVA,L,0,3,A,Newark,NJ,Chicago,IL
4832419,2009,MVB,1,589,Rutgers-Newark,EIVA,354,Lewis,MIVA,L,0,3,A,Newark,NJ,Romeoville,IL
4832422,2009,MVB,1,600,Saint Francis (PA),EIVA,471,NJIT,EIVA,W,3,0,A,Loretto,PA,Newark,NJ
4832423,2009,MVB,1,600,Saint Francis (PA),EIVA,673,Springfield,EIVA,L,1,3,A,Loretto,PA,Springfield,MA
4832428,2009,MVB,1,101,CSUN,MPSF,674,Stanford,MPSF,L,1,3,A,Northridge,CA,Stanford,CA
4832429,2009,MVB,1,101,CSUN,MPSF,534,Pacific,MPSF,W,3,0,A,Northridge,CA,Stockton,CA
4832430,2009,MVB,1,277,Hawaii,MPSF,109,UC Irvine,MPSF,L,0,3,A,Honolulu,HI,Irvine,CA
4832431,2009,MVB,1,277,Hawaii,MPSF,109,UC Irvine,MPSF,L,0,3,A,Honolulu,HI,Irvine,CA
4832432,2009,MVB,1,99,Long Beach St.,MPSF,541,Pepperdine,MPSF,L,1,3,A,Long Beach,CA,Malibu,CA
4832433,2009,MVB,1,99,Long Beach St.,MPSF,657,Southern California,MPSF,L,1,3,A,Long Beach,CA,Los Angeles,CA
4832445,2009,MVB,1,104,UC Santa Barbara,MPSF,674,Stanford,MPSF,L,1,3,A,Santa Barbara,CA,Stanford,CA
4832446,2009,MVB,1,104,UC Santa Barbara,MPSF,534,Pacific,MPSF,W,3,0,A,Santa Barbara,CA,Stockton,CA
4832447,2009,MVB,1,110,UCLA,MPSF,77,BYU,MPSF,W,3,1,A,Los Angeles,CA,Provo,UT
4832448,2009,MVB,1,110,UCLA,MPSF,77,BYU,MPSF,L,1,3,A,Los Angeles,CA,Provo,UT
4834167,2009,MVB,1,248,George Mason,EIVA,325,Juniata,EIVA,L,1,3,A,Fairfax,VA,Huntingdon,PA
4834168,2009,MVB,1,248,George Mason,EIVA,600,Saint Francis (PA),EIVA,L,0,3,A,Fairfax,VA,Loretto,PA
4834177,2009,MVB,1,539,Penn St.,EIVA,471,NJIT,EIVA,W,3,0,A,University Park,PA,Newark,NJ
4834178,2009,MVB,1,554,Princeton,EIVA,479,New York U.,EIVA,W,3,1,A,Princeton,NJ,New York,NY
4834179,2009,MVB,1,554,Princeton,EIVA,673,Springfield,EIVA,L,1,3,A,Princeton,NJ,Springfield,MA
4834181,2009,MVB,1,590,Sacred Heart,EIVA,589,Rutgers-Newark,EIVA,W,3,1,A,Fairfield,CT,Newark,NJ
4834183,2009,MVB,1,600,Saint Francis (PA),EIVA,325,Juniata,EIVA,L,0,3,A,Loretto,PA,Huntingdon,PA
4836849,2009,MVB,1,109,UC Irvine,MPSF,104,UC Santa Barbara,MPSF,W,3,1,A,Irvine,CA,Santa Barbara,CA
4836852,2009,MVB,1,109,UC Irvine,MPSF,99,Long Beach St.,MPSF,W,3,1,A,Irvine,CA,Long Beach,CA
4836858,2009,MVB,1,109,UC Irvine,MPSF,657,Southern California,MPSF,W,3,2,A,Irvine,CA,Los Angeles,CA
4836859,2009,MVB,1,109,UC Irvine,MPSF,541,Pepperdine,MPSF,L,1,3,A,Irvine,CA,Malibu,CA
4836860,2009,MVB,1,109,UC Irvine,MPSF,112,UC San Diego,MPSF,W,3,0,A,Irvine,CA,La Jolla,CA
4836863,2009,MVB,1,109,UC Irvine,MPSF,110,UCLA,MPSF,W,3,2,A,Irvine,CA,Los Angeles,CA
4836864,2009,MVB,1,109,UC Irvine,MPSF,101,Cal St. Northridge,MPSF,W,3,2,A,Irvine,CA,Northridge,CA
4836867,2009,MVB,1,109,UC Irvine,MPSF,77,BYU,MPSF,L,1,3,A,Irvine,CA,Provo,UT
4836868,2009,MVB,1,109,UC Irvine,MPSF,77,BYU,MPSF,W,3,1,A,Irvine,CA,Provo,UT
4836871,2009,MVB,1,109,UC Irvine,MPSF,674,Stanford,MPSF,W,3,0,A,Irvine,CA,Stanford,CA
4836872,2009,MVB,1,109,UC Irvine,MPSF,534,Pacific,MPSF,W,3,0,A,Irvine,CA,Stockton,CA
4836874,2009,MVB,1,109,UC Irvine,MPSF,657,Southern California,MPSF,L,0,3,A,Irvine,CA,Los Angeles,CA
4839486,2009,MVB,1,248,George Mason,EIVA,539,Penn St.,EIVA,L,0,3,A,Fairfax,VA,University Park,PA
4839487,2009,MVB,1,371,Loyola Chicago,MIVA,518,Ohio St.,MIVA,L,0,3,A,Chicago,IL,Columbus,OH
4840182,2009,MVB,1,47,Ball St.,MIVA,308,IPFW,MIVA,W,3,2,A,Muncie,IN,Fort Wayne,IN
4840183,2009,MVB,1,308,Fort Wayne,MIVA,518,Ohio St.,MIVA,L,0,3,A,Fort Wayne,IN,Columbus,OH
4840186,2009,MVB,1,371,Loyola Chicago,MIVA,561,Quincy,MIVA,W,3,1,A,Chicago,IL,Quincy,IL
4840187,2009,MVB,1,371,Loyola Chicago,MIVA,561,Quincy,MIVA,W,3,0,A,Chicago,IL,Quincy,IL
4841629,2009,MVB,1,77,BYU,MPSF,541,Pepperdine,MPSF,L,1,3,A,Provo,UT,Malibu,CA
4841630,2009,MVB,1,77,BYU,MPSF,541,Pepperdine,MPSF,W,3,1,A,Provo,UT,Malibu,CA
4841631,2009,MVB,1,101,CSUN,MPSF,104,UC Santa Barbara,MPSF,W,3,0,A,Northridge,CA,Santa Barbara,CA
4841634,2009,MVB,1,99,Long Beach St.,MPSF,112,UC San Diego,MPSF,W,3,1,A,Long Beach,CA,La Jolla,CA
4841644,2009,MVB,1,110,UCLA,MPSF,674,Stanford,MPSF,L,0,3,A,Los Angeles,CA,Stanford,CA
4841645,2009,MVB,1,110,UCLA,MPSF,534,Pacific,MPSF,W,3,0,A,Los Angeles,CA,Stockton,CA
4846235,2009,MVB,1,308,Fort Wayne,MIVA,371,Loyola Chicago,MIVA,L,0,3,A,Fort Wayne,IN,Chicago,IL
4846236,2009,MVB,1,308,Fort Wayne,MIVA,354,Lewis,MIVA,L,0,3,A,Fort Wayne,IN,Romeoville,IL
4847397,2009,MVB,1,277,Hawaii,MPSF,110,UCLA,MPSF,L,2,3,A,Honolulu,HI,Los Angeles,CA
4847398,2009,MVB,1,277,Hawaii,MPSF,110,UCLA,MPSF,L,1,3,A,Honolulu,HI,Los Angeles,CA
4847401,2009,MVB,1,534,Pacific,MPSF,674,Stanford,MPSF,L,0,3,A,Stockton,CA,Stanford,CA
4847414,2009,MVB,1,534,Pacific,MPSF,112,UC San Diego,MPSF,L,0,3,A,Stockton,CA,La Jolla,CA
4847415,2009,MVB,1,534,Pacific,MPSF,99,Long Beach St.,MPSF,L,2,3,A,Stockton,CA,Long Beach,CA
4847416,2009,MVB,1,541,Pepperdine,MPSF,101,Cal St. Northridge,MPSF,W,3,2,A,Malibu,CA,Northridge,CA
