ID,_Year,Sport Code,Division (Member Org Sport),Org Id,School,School Conference,Opponent,Opponent Name,Opp Conference,Result Field,Score For,Score Against,Loc Ind A,Sch City,Sch State,Opp City,Opp State
4174137,2007,MSO,1,514,Oakland,Summit League,5,Akron,MAC,L,0,1,A,Rochester,MI,Akron,OH
4174208,2007,MSO,1,189,Drake,MVC,527,Oral Roberts,Summit League,W,3,0,A,Des Moines,IA,Tulsa,OK
4174210,2007,MSO,1,189,Drake,MVC,719,Tulsa,C-USA,L,1,2,A,Des Moines,IA,Tulsa,OK
4174212,2007,MSO,1,797,Milwaukee,Horizon,184,Detroit,Horizon,L,1,2,A,Milwaukee,WI,Detroit,MI
4174213,2007,MSO,1,810,Wright St.,Horizon,71,Bowling Green,MAC,W,4,1,A,Dayton,OH,Bowling Green,OH
4174214,2007,MSO,1,189,Drake,MVC,503,Northern Ill.,MAC,L,1,2,A,Des Moines,IA,De Kalb,IL
4174218,2007,MSO,1,189,Drake,MVC,2707,UMKC,Summit League,T,0,0,A,Des Moines,IA,Kansas City,MO
4174219,2007,MSO,1,189,Drake,MVC,771,Western Ill.,Summit League,L,0,5,A,Des Moines,IA,Macomb,IL
4174528,2007,MSO,1,450,Mt. St. Mary's,NEC,726,Navy,Patriot,L,1,2,A,Emmitsburg,MD,Annapolis,MD
4174532,2007,MSO,1,590,Sacred Heart,NEC,164,Connecticut,AAC,L,0,2,A,Fairfield,CT,Storrs,CT
4174541,2007,MSO,1,514,Oakland,Summit League,418,Michigan,Big Ten,L,0,3,A,Rochester,MI,Ann Arbor,MI
4174546,2007,MSO,1,735,Valparaiso,Summit League,125,Centenary (LA),Summit League,L,2,4,A,Valparaiso,IN,Shreveport,LA
4174627,2007,MSO,1,629,San Francisco,WCC,107,California,Pac-13,W,1,0,A,San Francisco,CA,Berkeley,CA
4174629,2007,MSO,1,629,San Francisco,WCC,630,San Jose St.,MPSF,W,2,0,A,San Francisco,CA,San Jose,CA
4174630,2007,MSO,1,629,San Francisco,WCC,539,Penn St.,Big Ten,W,2,0,A,San Francisco,CA,University Park,PA
4174632,2007,MSO,1,629,San Francisco,WCC,101,Cal St. Northridge,Big West,W,2,1,A,San Francisco,CA,Northridge,CA
4174634,2007,MSO,1,629,San Francisco,WCC,110,UCLA,Pac-13,L,0,2,A,San Francisco,CA,Los Angeles,CA
4174635,2007,MSO,1,629,San Francisco,WCC,610,St. Mary's (CA),WCC,L,0,1,A,San Francisco,CA,Moraga,CA
4174925,2007,MSO,1,317,James Madison,CAA,191,Drexel,CAA,W,3,0,A,Harrisonburg,VA,Philadelphia,PA
4174926,2007,MSO,1,317,James Madison,CAA,180,Delaware,CAA,L,2,3,A,Harrisonburg,VA,Newark,DE
4174935,2007,MSO,1,740,VCU,CAA,180,Delaware,CAA,W,3,2,A,Richmond,VA,Newark,DE
4174936,2007,MSO,1,740,VCU,CAA,191,Drexel,CAA,L,0,1,A,Richmond,VA,Philadelphia,PA
4174937,2007,MSO,1,786,William & Mary,CAA,283,Hofstra,CAA,L,0,3,A,Williamsburg,VA,Hempstead,NY
4174938,2007,MSO,1,786,William & Mary,CAA,500,Northeastern,CAA,T,1,1,A,Williamsburg,VA,Boston,MA
4175775,2007,MSO,1,503,Northern Ill.,MAC,416,Michigan St.,Big Ten,W,1,0,A,De Kalb,IL,East Lansing,MI
4175778,2007,MSO,1,503,Northern Ill.,MAC,756,Washington,Pac-13,L,0,5,A,De Kalb,IL,Seattle,WA
4175780,2007,MSO,1,503,Northern Ill.,MAC,513,Notre Dame,AAC,T,0,0,A,De Kalb,IL,Notre Dame,IN
4175783,2007,MSO,1,503,Northern Ill.,MAC,797,Milwaukee,Horizon,W,1,0,A,De Kalb,IL,Milwaukee,WI
4175784,2007,MSO,1,503,Northern Ill.,MAC,774,Western Mich.,MAC,W,4,1,A,De Kalb,IL,Kalamazoo,MI
4175785,2007,MSO,1,503,Northern Ill.,MAC,771,Western Ill.,Summit League,W,1,0,A,De Kalb,IL,Macomb,IL
4175787,2007,MSO,1,503,Northern Ill.,MAC,86,Buffalo,MAC,L,0,1,A,De Kalb,IL,Buffalo,NY
4175789,2007,MSO,1,503,Northern Ill.,MAC,509,Northwestern,Big Ten,L,0,1,A,De Kalb,IL,Evanston,IL
4176008,2007,MSO,1,1092,Gardner-Webb,ASUN,244,Furman,SoCon,L,0,1,A,Boiling Springs,NC,Greenville,SC
4176054,2007,MSO,1,599,St. Francis Brooklyn,NEC,67,Boston College,ACC,L,0,1,A,Brooklyn Heights,NY,Chestnut Hill,MA
4176161,2007,MSO,1,629,San Francisco,WCC,370,Loyola Marymount,WCC,W,1,0,A,San Francisco,CA,Los Angeles,CA
4176162,2007,MSO,1,629,San Francisco,WCC,627,San Diego,WCC,W,2,1,A,San Francisco,CA,San Diego,CA
4176163,2007,MSO,1,629,San Francisco,WCC,631,Santa Clara,WCC,L,0,1,A,San Francisco,CA,Santa Clara,CA
4176171,2007,MSO,1,629,San Francisco,WCC,551,Portland,WCC,L,1,2,A,San Francisco,CA,Portland,OR
4176172,2007,MSO,1,629,San Francisco,WCC,260,Gonzaga,WCC,L,1,2,A,San Francisco,CA,Spokane,WA
4176185,2007,MSO,1,1057,Drury,GLVC,561,Quincy,GLVC,T,1,1,A,Springfield,MO,Quincy,IL
4176186,2007,MSO,1,1057,Drury,GLVC,660,SIU Edwardsville,GLVC,L,0,2,A,Springfield,MO,Edwardsville,IL
4177404,2007,MSO,1,127,Central Conn. St.,NEC,231,FIU,C-USA,L,0,2,A,New Britain,CT,Miami,FL
4177405,2007,MSO,1,361,LIU Brooklyn,NEC,627,San Diego,WCC,L,0,3,A,Brooklyn,NY,San Diego,CA
4177406,2007,MSO,1,361,LIU Brooklyn,NEC,626,San Diego St.,Pac-13,L,1,2,A,Brooklyn,NY,San Diego,CA
4177408,2007,MSO,1,450,Mt. St. Mary's,NEC,392,Maryland,ACC,L,0,2,A,Emmitsburg,MD,College Park,MD
4177409,2007,MSO,1,450,Mt. St. Mary's,NEC,334,Kentucky,C-USA,L,0,3,A,Emmitsburg,MD,Lexington,KY
4177410,2007,MSO,1,562,Quinnipiac,NEC,457,North Carolina,ACC,L,0,4,A,Hamden,CT,Chapel Hill,NC
4177415,2007,MSO,1,590,Sacred Heart,NEC,794,Green Bay,Horizon,L,1,2,A,Fairfield,CT,Green Bay,WI
4177417,2007,MSO,1,509,Northwestern,Big Ten,609,Saint Louis,Atlantic 10,W,1,0,A,Evanston,IL,St. Louis,MO
4178674,2007,MSO,1,1057,Drury,GLVC,661,Southern Ind.,GLVC,W,2,1,A,Springfield,MO,Evansville,IN
4178675,2007,MSO,1,1057,Drury,GLVC,333,Ky. Wesleyan,GLVC,W,3,1,A,Springfield,MO,Owensboro,KY
4179338,2007,MSO,1,792,Winthrop,Big South,523,Old Dominion,CAA,T,0,0,A,Rock Hill,SC,Norfolk,VA
4179339,2007,MSO,1,371,Loyola Chicago,Horizon,503,Northern Ill.,MAC,L,0,1,A,Chicago,IL,De Kalb,IL
4179341,2007,MSO,1,62,Binghamton,America East,275,Harvard,Ivy League,L,1,2,A,Binghamton,NY,Boston,MA
4179383,2007,MSO,1,180,Delaware,CAA,523,Old Dominion,CAA,L,0,2,A,Newark,DE,Norfolk,VA
4179384,2007,MSO,1,180,Delaware,CAA,786,William & Mary,CAA,W,2,0,A,Newark,DE,Williamsburg,VA
4179385,2007,MSO,1,191,Drexel,CAA,786,William & Mary,CAA,L,0,4,A,Philadelphia,PA,Williamsburg,VA
4179701,2007,MSO,1,514,Oakland,Summit League,774,Western Mich.,MAC,W,2,1,A,Rochester,MI,Kalamazoo,MI
4179702,2007,MSO,1,514,Oakland,Summit League,735,Valparaiso,Summit League,L,0,1,A,Rochester,MI,Valparaiso,IN
4179706,2007,MSO,1,125,Centenary (LA),Summit League,648,South Carolina,C-USA,L,2,3,A,Shreveport,LA,Columbia,SC
4179709,2007,MSO,1,125,Centenary (LA),Summit League,663,SMU,C-USA,L,0,8,A,Shreveport,LA,Dallas,TX
4179710,2007,MSO,1,125,Centenary (LA),Summit League,514,Oakland,Summit League,L,1,4,A,Shreveport,LA,Rochester,MI
4179711,2007,MSO,1,125,Centenary (LA),Summit League,184,Detroit,Horizon,L,0,4,A,Shreveport,LA,Detroit,MI
4179713,2007,MSO,1,125,Centenary (LA),Summit League,719,Tulsa,C-USA,W,1,0,A,Shreveport,LA,Tulsa,OK
4179714,2007,MSO,1,125,Centenary (LA),Summit League,2699,IUPUI,Summit League,L,0,1,A,Shreveport,LA,Indianapolis,IN
4179715,2007,MSO,1,125,Centenary (LA),Summit League,9,UAB,C-USA,L,1,2,A,Shreveport,LA,Birmingham,AL
4179718,2007,MSO,1,125,Centenary (LA),Summit League,527,Oral Roberts,Summit League,L,1,3,A,Shreveport,LA,Tulsa,OK
4180613,2007,MSO,1,579,Robert Morris,NEC,450,Mt. St. Mary's,NEC,T,2,2,A,Moon Township,PA,Emmitsburg,MD
4180614,2007,MSO,1,387,Marquette,AAC,797,Milwaukee,Horizon,L,2,3,A,Milwaukee,WI,Milwaukee,WI
4180615,2007,MSO,1,387,Marquette,AAC,140,Cincinnati,AAC,L,1,3,A,Milwaukee,WI,Cincinnati,OH
4180616,2007,MSO,1,387,Marquette,AAC,367,Louisville,AAC,L,0,4,A,Milwaukee,WI,Louisville,KY
4180619,2007,MSO,1,579,Robert Morris,NEC,439,Monmouth,NEC,L,1,3,A,Moon Township,PA,West Long Branch,NJ
4180624,2007,MSO,1,579,Robert Morris,NEC,222,Fairleigh Dickinson,NEC,T,0,0,A,Moon Township,PA,Teaneck,NJ
4180629,2007,MSO,1,579,Robert Morris,NEC,590,Sacred Heart,NEC,L,1,3,A,Moon Township,PA,Fairfield,CT
4180634,2007,MSO,1,579,Robert Morris,NEC,439,Monmouth,NEC,L,0,3,A,Moon Township,PA,West Long Branch,NJ
4180894,2007,MSO,1,191,Drexel,CAA,523,Old Dominion,CAA,L,1,5,A,Philadelphia,PA,Norfolk,VA
4180900,2007,MSO,1,83,Bucknell,Patriot,768,West Virginia,AAC,L,0,1,A,Lewisburg,PA,Morgantown,WV
4180901,2007,MSO,1,254,Georgia St.,CAA,317,James Madison,CAA,L,1,2,A,Atlanta,GA,Harrisonburg,VA
4180902,2007,MSO,1,254,Georgia St.,CAA,740,VCU,CAA,W,3,2,A,Atlanta,GA,Richmond,VA
4180903,2007,MSO,1,600,Saint Francis (PA),NEC,72,Bradley,MVC,L,0,3,A,Loretto,PA,Peoria,IL
4180904,2007,MSO,1,600,Saint Francis (PA),NEC,774,Western Mich.,MAC,W,2,1,A,Loretto,PA,Kalamazoo,MI
4180909,2007,MSO,1,600,Saint Francis (PA),NEC,5,Akron,MAC,L,1,2,A,Loretto,PA,Akron,OH
4180910,2007,MSO,1,740,VCU,CAA,457,North Carolina,ACC,L,1,3,A,Richmond,VA,Chapel Hill,NC
4180916,2007,MSO,1,600,Saint Francis (PA),NEC,746,Virginia,ACC,L,1,2,A,Loretto,PA,Charlottesville,VA
4180917,2007,MSO,1,600,Saint Francis (PA),NEC,290,Howard,Atlantic Soccer,W,3,1,A,Loretto,PA,Washington,DC
4180922,2007,MSO,1,600,Saint Francis (PA),NEC,579,Robert Morris,NEC,T,0,0,A,Loretto,PA,Moon Township,PA
4180925,2007,MSO,1,600,Saint Francis (PA),NEC,439,Monmouth,NEC,T,1,1,A,Loretto,PA,West Long Branch,NJ
4180926,2007,MSO,1,600,Saint Francis (PA),NEC,450,Mt. St. Mary's,NEC,W,1,0,A,Loretto,PA,Emmitsburg,MD
4180929,2007,MSO,1,600,Saint Francis (PA),NEC,590,Sacred Heart,NEC,W,1,0,A,Loretto,PA,Fairfield,CT
4180930,2007,MSO,1,600,Saint Francis (PA),NEC,222,Fairleigh Dickinson,NEC,L,0,1,A,Loretto,PA,Teaneck,NJ
4180934,2007,MSO,1,600,Saint Francis (PA),NEC,439,Monmouth,NEC,L,0,1,A,Loretto,PA,West Long Branch,NJ
4180944,2007,MSO,1,459,UNCG,SoCon,5,Akron,MAC,L,0,4,A,Greensboro,NC,Akron,OH
4180948,2007,MSO,1,83,Bucknell,Patriot,62,Binghamton,America East,T,1,1,A,Lewisburg,PA,Binghamton,NY
4181388,2007,MSO,1,630,San Jose St.,MPSF,631,Santa Clara,WCC,T,0,0,A,San Jose,CA,Santa Clara,CA
4181389,2007,MSO,1,630,San Jose St.,MPSF,90,Cal Poly,Big West,L,0,3,A,San Jose,CA,San Luis Obispo,CA
4181392,2007,MSO,1,630,San Jose St.,MPSF,102,Sacramento St.,MPSF,W,1,0,A,San Jose,CA,Sacramento,CA
4181393,2007,MSO,1,630,San Jose St.,MPSF,473,New Mexico,MPSF,L,0,2,A,San Jose,CA,Albuquerque,NM
4181395,2007,MSO,1,630,San Jose St.,MPSF,465,UNLV,MPSF,W,2,1,A,San Jose,CA,Las Vegas,NV
4181398,2007,MSO,1,630,San Jose St.,MPSF,183,Denver,MPSF,L,0,3,A,San Jose,CA,Denver,CO
4181401,2007,MSO,1,630,San Jose St.,MPSF,721,Air Force,MPSF,L,0,1,A,San Jose,CA,USAF Academy,CO
4182518,2007,MSO,1,104,UC Santa Barbara,Big West,746,Virginia,ACC,L,0,1,A,Santa Barbara,CA,Charlottesville,VA
4182523,2007,MSO,1,104,UC Santa Barbara,Big West,97,Cal St. Fullerton,Big West,W,2,1,A,Santa Barbara,CA,Fullerton,CA
4182524,2007,MSO,1,104,UC Santa Barbara,Big West,108,UC Davis,Big West,L,0,1,A,Santa Barbara,CA,Davis,CA
4182525,2007,MSO,1,104,UC Santa Barbara,Big West,101,Cal St. Northridge,Big West,L,0,5,A,Santa Barbara,CA,Northridge,CA
4182529,2007,MSO,1,104,UC Santa Barbara,Big West,111,UC Riverside,Big West,L,0,1,A,Santa Barbara,CA,Riverside,CA
4182530,2007,MSO,1,104,UC Santa Barbara,Big West,90,Cal Poly,Big West,W,2,0,A,Santa Barbara,CA,San Luis Obispo,CA
4182534,2007,MSO,1,272,Hartford,America East,193,Duke,ACC,L,2,5,A,West Hartford,CT,Durham,NC
4182535,2007,MSO,1,272,Hartford,America East,490,North Carolina St.,ACC,W,2,0,A,West Hartford,CT,Raleigh,NC
4182536,2007,MSO,1,272,Hartford,America East,273,Hartwick,Atlantic Soccer,W,3,2,A,West Hartford,CT,Oneonta,NY
4182539,2007,MSO,1,272,Hartford,America East,400,Massachusetts,Atlantic 10,L,0,1,A,West Hartford,CT,Amherst,MA
4182541,2007,MSO,1,272,Hartford,America East,220,Fairfield,MAAC,T,1,1,A,West Hartford,CT,Fairfield,CT
4182544,2007,MSO,1,104,UC Santa Barbara,Big West,109,UC Irvine,Big West,L,0,2,A,Santa Barbara,CA,Irvine,CA
4182546,2007,MSO,1,275,Harvard,Ivy League,380,Maine,America East,W,3,1,A,Boston,MA,Orono,ME
4182550,2007,MSO,1,275,Harvard,Ivy League,540,Penn,Ivy League,L,1,3,A,Boston,MA,Philadelphia,PA
4182551,2007,MSO,1,275,Harvard,Ivy League,572,Rhode Island,Atlantic 10,L,1,2,A,Boston,MA,Kingston,RI
4182554,2007,MSO,1,275,Harvard,Ivy League,220,Fairfield,MAAC,W,2,1,A,Boston,MA,Fairfield,CT
4182590,2007,MSO,1,469,New Hampshire,America East,90,Cal Poly,Big West,W,3,2,A,Durham,NH,San Luis Obispo,CA
4182593,2007,MSO,1,469,New Hampshire,America East,172,Dartmouth,Ivy League,T,0,0,A,Durham,NH,Hanover,NH
4182596,2007,MSO,1,380,Maine,America East,400,Massachusetts,Atlantic 10,L,0,2,A,Orono,ME,Amherst,MA
4182597,2007,MSO,1,380,Maine,America East,67,Boston College,ACC,L,1,4,A,Orono,ME,Chestnut Hill,MA
4182599,2007,MSO,1,380,Maine,America East,285,Holy Cross,Patriot,L,0,2,A,Orono,ME,Worcester,MA
4182601,2007,MSO,1,380,Maine,America East,590,Sacred Heart,NEC,L,0,1,A,Orono,ME,Fairfield,CT
4182602,2007,MSO,1,380,Maine,America East,90,Cal Poly,Big West,L,1,5,A,Orono,ME,San Luis Obispo,CA
4182603,2007,MSO,1,380,Maine,America East,97,Cal St. Fullerton,Big West,L,0,3,A,Orono,ME,Fullerton,CA
4182606,2007,MSO,1,469,New Hampshire,America East,283,Hofstra,CAA,L,0,1,A,Durham,NH,Hempstead,NY
4182607,2007,MSO,1,469,New Hampshire,America East,400,Massachusetts,Atlantic 10,W,1,0,A,Durham,NH,Amherst,MA
4182608,2007,MSO,1,469,New Hampshire,America East,738,Vermont,America East,L,1,2,A,Durham,NH,Burlington,VT
4182609,2007,MSO,1,469,New Hampshire,America East,62,Binghamton,America East,L,0,1,A,Durham,NH,Binghamton,NY
4182613,2007,MSO,1,469,New Hampshire,America East,285,Holy Cross,Patriot,W,5,1,A,Durham,NH,Worcester,MA
4182614,2007,MSO,1,469,New Hampshire,America East,272,Hartford,America East,W,2,1,A,Durham,NH,West Hartford,CT
4182616,2007,MSO,1,469,New Hampshire,America East,683,Stony Brook,America East,T,0,0,A,Durham,NH,Stony Brook,NY
4182618,2007,MSO,1,683,Stony Brook,America East,222,Fairleigh Dickinson,NEC,L,0,3,A,Stony Brook,NY,Teaneck,NJ
4182920,2007,MSO,1,107,California,Pac-13,631,Santa Clara,WCC,T,1,1,A,Berkeley,CA,Santa Clara,CA
4182925,2007,MSO,1,107,California,Pac-13,663,SMU,C-USA,L,0,1,A,Berkeley,CA,Dallas,TX
4182927,2007,MSO,1,107,California,Pac-13,630,San Jose St.,MPSF,W,2,0,A,Berkeley,CA,San Jose,CA
4182932,2007,MSO,1,107,California,Pac-13,528,Oregon St.,Pac-13,W,5,0,A,Berkeley,CA,Corvallis,OR
4182933,2007,MSO,1,107,California,Pac-13,756,Washington,Pac-13,W,2,0,A,Berkeley,CA,Seattle,WA
4182946,2007,MSO,1,107,California,Pac-13,626,San Diego St.,Pac-13,L,1,3,A,Berkeley,CA,San Diego,CA
4183131,2007,MSO,1,739,Villanova,AAC,606,Saint Joseph's,Atlantic 10,W,2,1,A,Villanova,PA,Philadelphia,PA
4183132,2007,MSO,1,739,Villanova,AAC,572,Rhode Island,Atlantic 10,T,0,0,A,Villanova,PA,Kingston,RI
4183186,2007,MSO,1,191,Drexel,CAA,739,Villanova,AAC,L,1,3,A,Philadelphia,PA,Villanova,PA
4183187,2007,MSO,1,191,Drexel,CAA,600,Saint Francis (PA),NEC,W,1,0,A,Philadelphia,PA,Loretto,PA
4183189,2007,MSO,1,254,Georgia St.,CAA,147,Clemson,ACC,L,1,8,A,Atlanta,GA,Clemson,SC
4183191,2007,MSO,1,254,Georgia St.,CAA,316,Jacksonville,ASUN,L,0,4,A,Atlanta,GA,Jacksonville,FL
4183198,2007,MSO,1,786,William & Mary,CAA,749,Wake Forest,ACC,L,0,1,A,Williamsburg,VA,Winston-Salem,NC
4183250,2007,MSO,1,1068,Elon,SoCon,173,Davidson,SoCon,W,2,1,A,Elon,NC,Davidson,NC
4183898,2007,MSO,1,236,Fordham,Atlantic 10,639,Siena,MAAC,W,1,0,A,Bronx,NY,Loudonville,NY
4183902,2007,MSO,1,340,La Salle,Atlantic 10,690,Temple,Atlantic 10,W,3,0,A,Philadelphia,PA,Philadelphia,PA
4183905,2007,MSO,1,606,Saint Joseph's,Atlantic 10,540,Penn,Ivy League,L,0,4,A,Philadelphia,PA,Philadelphia,PA
4183907,2007,MSO,1,596,St. Bonaventure,Atlantic 10,86,Buffalo,MAC,L,0,1,A,St. Bonaventure,NY,Buffalo,NY
4184113,2007,MSO,1,683,Stony Brook,America East,786,William & Mary,CAA,L,0,2,A,Stony Brook,NY,Williamsburg,VA
4184114,2007,MSO,1,683,Stony Brook,America East,283,Hofstra,CAA,L,1,2,A,Stony Brook,NY,Hempstead,NY
4184116,2007,MSO,1,683,Stony Brook,America East,460,UNC Wilmington,CAA,L,1,2,A,Stony Brook,NY,Wilmington,NC
4184119,2007,MSO,1,683,Stony Brook,America East,219,Evansville,MVC,W,1,0,A,Stony Brook,NY,Evansville,IN
4184124,2007,MSO,1,469,New Hampshire,America East,738,Vermont,America East,L,0,1,A,Durham,NH,Burlington,VT
4184127,2007,MSO,1,391,UMBC,America East,191,Drexel,CAA,L,1,2,A,Baltimore,MD,Philadelphia,PA
4184130,2007,MSO,1,391,UMBC,America East,465,UNLV,MPSF,W,2,1,A,Baltimore,MD,Las Vegas,NV
4184573,2007,MSO,1,418,Michigan,Big Ten,334,Kentucky,C-USA,W,2,1,A,Ann Arbor,MI,Lexington,KY
4184574,2007,MSO,1,418,Michigan,Big Ten,796,Wisconsin,Big Ten,L,1,2,A,Ann Arbor,MI,Madison,WI
4184576,2007,MSO,1,418,Michigan,Big Ten,306,Indiana,Big Ten,T,2,2,A,Ann Arbor,MI,Bloomington,IN
4184578,2007,MSO,1,418,Michigan,Big Ten,104,UC Santa Barbara,Big West,L,0,1,A,Ann Arbor,MI,Santa Barbara,CA
4184591,2007,MSO,1,418,Michigan,Big Ten,797,Milwaukee,Horizon,L,0,1,A,Ann Arbor,MI,Milwaukee,WI
4184592,2007,MSO,1,418,Michigan,Big Ten,509,Northwestern,Big Ten,L,0,2,A,Ann Arbor,MI,Evanston,IL
4184593,2007,MSO,1,418,Michigan,Big Ten,5,Akron,MAC,L,0,1,A,Ann Arbor,MI,Akron,OH
4184598,2007,MSO,1,418,Michigan,Big Ten,518,Ohio St.,Big Ten,L,0,1,A,Ann Arbor,MI,Columbus,OH
4184760,2007,MSO,1,164,UConn,AAC,306,Indiana,Big Ten,T,1,1,A,Storrs,CT,Bloomington,IN
4184764,2007,MSO,1,164,UConn,AAC,603,St. John's (NY),AAC,T,0,0,A,Storrs,CT,Queens,NY
4184765,2007,MSO,1,164,UConn,AAC,688,Syracuse,AAC,W,2,0,A,Storrs,CT,Syracuse,NY
4184767,2007,MSO,1,164,UConn,AAC,251,Georgetown,AAC,W,3,1,A,Storrs,CT,Washington,DC
4184770,2007,MSO,1,164,UConn,AAC,556,Providence,AAC,W,1,0,A,Storrs,CT,Providence,RI
4184773,2007,MSO,1,164,UConn,AAC,545,Pittsburgh,AAC,W,4,3,A,Storrs,CT,Pittsburgh,PA
4184774,2007,MSO,1,164,UConn,AAC,387,Marquette,AAC,W,1,0,A,Storrs,CT,Milwaukee,WI
4184777,2007,MSO,1,176,DePaul,AAC,735,Valparaiso,Summit League,L,0,2,A,Chicago,IL,Valparaiso,IN
4184779,2007,MSO,1,176,DePaul,AAC,302,Ill.-Chicago,Horizon,T,0,0,A,Chicago,IL,Chicago,IL
4184780,2007,MSO,1,176,DePaul,AAC,812,Xavier,Atlantic 10,L,1,2,A,Chicago,IL,Cincinnati,OH
4184785,2007,MSO,1,513,Notre Dame,AAC,306,Indiana,Big Ten,W,5,4,A,Notre Dame,IN,Bloomington,IN
4184786,2007,MSO,1,587,Rutgers,AAC,627,San Diego,WCC,L,0,2,A,New Brunswick,NJ,San Diego,CA
4184788,2007,MSO,1,587,Rutgers,AAC,626,San Diego St.,Pac-13,L,0,1,A,New Brunswick,NJ,San Diego,CA
4184791,2007,MSO,1,513,Notre Dame,AAC,367,Louisville,AAC,W,2,0,A,Notre Dame,IN,Louisville,KY
4184792,2007,MSO,1,355,Liberty,Big South,2915,Wofford,SoCon,W,1,0,A,Lynchburg,VA,Spartanburg,SC
4184793,2007,MSO,1,513,Notre Dame,AAC,140,Cincinnati,AAC,L,1,2,A,Notre Dame,IN,Cincinnati,OH
4184797,2007,MSO,1,387,Marquette,AAC,371,Loyola Chicago,Horizon,W,2,1,A,Milwaukee,WI,Chicago,IL
4184799,2007,MSO,1,387,Marquette,AAC,370,Loyola Marymount,WCC,L,1,2,A,Milwaukee,WI,Los Angeles,CA
4184800,2007,MSO,1,513,Notre Dame,AAC,635,Seton Hall,AAC,W,2,0,A,Notre Dame,IN,South Orange,NJ
4184802,2007,MSO,1,513,Notre Dame,AAC,418,Michigan,Big Ten,W,2,0,A,Notre Dame,IN,Ann Arbor,MI
4184808,2007,MSO,1,587,Rutgers,AAC,164,Connecticut,AAC,L,1,2,A,New Brunswick,NJ,Storrs,CT
4184809,2007,MSO,1,587,Rutgers,AAC,556,Providence,AAC,L,0,2,A,New Brunswick,NJ,Providence,RI
4184814,2007,MSO,1,539,Penn St.,Big Ten,457,North Carolina,ACC,L,0,1,A,University Park,PA,Chapel Hill,NC
4184818,2007,MSO,1,587,Rutgers,AAC,739,Villanova,AAC,L,1,2,A,New Brunswick,NJ,Villanova,PA
4184821,2007,MSO,1,587,Rutgers,AAC,651,South Fla.,AAC,W,1,0,A,New Brunswick,NJ,Tampa,FL
4184824,2007,MSO,1,587,Rutgers,AAC,140,Cincinnati,AAC,W,1,0,A,New Brunswick,NJ,Cincinnati,OH
4184826,2007,MSO,1,688,Syracuse,AAC,369,Loyola Maryland,MAAC,W,3,2,A,Syracuse,NY,Baltimore,MD
4184827,2007,MSO,1,587,Rutgers,AAC,688,Syracuse,AAC,W,3,1,A,New Brunswick,NJ,Syracuse,NY
4186165,2007,MSO,1,772,Western Ky.,MVC,169,Creighton,MVC,L,0,4,A,Bowling Green,KY,Omaha,NE
4186418,2007,MSO,1,527,Oral Roberts,Summit League,669,Missouri St.,MVC,T,0,0,A,Tulsa,OK,Springfield,MO
4186422,2007,MSO,1,514,Oakland,Summit League,189,Drake,MVC,L,0,1,A,Rochester,MI,Des Moines,IA
4186433,2007,MSO,1,735,Valparaiso,Summit League,108,UC Davis,Big West,W,3,2,A,Valparaiso,IN,Davis,CA
4186434,2007,MSO,1,527,Oral Roberts,Summit League,735,Valparaiso,Summit League,L,0,2,A,Tulsa,OK,Valparaiso,IN
4186437,2007,MSO,1,527,Oral Roberts,Summit League,2707,UMKC,Summit League,L,1,2,A,Tulsa,OK,Kansas City,MO
4186446,2007,MSO,1,527,Oral Roberts,Summit League,771,Western Ill.,Summit League,L,1,6,A,Tulsa,OK,Macomb,IL
4187403,2007,MSO,1,169,Creighton,MVC,513,Notre Dame,AAC,L,1,4,A,Omaha,NE,Notre Dame,IN
4187416,2007,MSO,1,9,UAB,C-USA,231,FIU,C-USA,W,2,1,A,Birmingham,AL,Miami,FL
4187419,2007,MSO,1,253,Ga. Southern,SoCon,244,Furman,SoCon,W,1,0,A,Statesboro,GA,Greenville,SC
4187424,2007,MSO,1,72,Bradley,MVC,772,Western Ky.,MVC,W,2,1,A,Peoria,IL,Bowling Green,KY
4187440,2007,MSO,1,253,Ga. Southern,SoCon,125,Centenary (LA),Summit League,W,3,0,A,Statesboro,GA,Shreveport,LA
4187441,2007,MSO,1,253,Ga. Southern,SoCon,1092,Gardner-Webb,ASUN,W,4,3,A,Statesboro,GA,Boiling Springs,NC
4187443,2007,MSO,1,253,Ga. Southern,SoCon,27,Appalachian St.,SoCon,W,2,0,A,Statesboro,GA,Boone,NC
4187446,2007,MSO,1,253,Ga. Southern,SoCon,1014,Col. of Charleston,SoCon,L,1,2,A,Statesboro,GA,Charleston,SC
4187448,2007,MSO,1,253,Ga. Southern,SoCon,2915,Wofford,SoCon,W,2,0,A,Statesboro,GA,Spartanburg,SC
4187449,2007,MSO,1,253,Ga. Southern,SoCon,2711,North Florida,ASUN,L,2,3,A,Statesboro,GA,Jacksonville,FL
4187450,2007,MSO,1,253,Ga. Southern,SoCon,173,Davidson,SoCon,W,1,0,A,Statesboro,GA,Davidson,NC
4187451,2007,MSO,1,253,Ga. Southern,SoCon,316,Jacksonville,ASUN,L,1,3,A,Statesboro,GA,Jacksonville,FL
4187716,2007,MSO,1,28600,Lipscomb,ASUN,14927,Belmont,ASUN,W,2,0,A,Nashville,TN,Nashville,TN
4187976,2007,MSO,1,756,Washington,Pac-13,110,UCLA,Pac-13,L,1,2,A,Seattle,WA,Los Angeles,CA
