ID,_Year,Sport Code,Division (Member Org Sport),Org Id,School,School Conference,Opponent,Opponent Name,Opp Conference,Result Field,Score For,Score Against,Loc Ind A,Sch City,Sch State,Opp City,Opp State
3976770,2007,WFH,1,392,Maryland,ACC,674,Stanford,NorPac,W,4,1,A,College Park,MD,Stanford,CA
4174180,2007,WFH,1,153,Colgate,Patriot,360,Lock Haven,NEC,L,1,9,A,Hamilton,NY,Lock Haven,PA
4174181,2007,WFH,1,153,Colgate,Patriot,600,Saint Francis (PA),NEC,W,5,2,A,Hamilton,NY,Loretto,PA
4174183,2007,WFH,1,285,Holy Cross,Patriot,275,Harvard,Ivy League,W,3,0,A,Worcester,MA,Boston,MA
4174185,2007,WFH,1,342,Lafayette,Patriot,539,Penn St.,Big Ten,L,0,4,A,Easton,PA,University Park,PA
4174193,2007,WFH,1,47,Ball St.,MAC,418,Michigan,Big Ten,L,1,6,A,Muncie,IN,Ann Arbor,MI
4174195,2007,WFH,1,129,Central Mich.,MAC,306,Indiana,Big Ten,L,1,2,A,Mount Pleasant,MI,Bloomington,IN
4174199,2007,WFH,1,414,Miami (OH),MAC,518,Ohio St.,Big Ten,L,0,6,A,Oxford,OH,Columbus,OH
4174202,2007,WFH,1,669,Missouri St.,MAC,579,Robert Morris,NEC,W,3,2,A,Springfield,MO,Moon Township,PA
4174203,2007,WFH,1,519,Ohio,MAC,173,Davidson,NorPac,W,1,0,A,Athens,OH,Davidson,NC
4174268,2007,WFH,1,27,Appalachian St.,NorPac,193,Duke,ACC,L,0,7,A,Boone,NC,Durham,NC
4174301,2007,WFH,1,191,Drexel,CAA,83,Bucknell,Patriot,W,2,1,A,Philadelphia,PA,Lewisburg,PA
4174303,2007,WFH,1,317,James Madison,CAA,575,Richmond,Atlantic 10,L,1,2,A,Harrisonburg,VA,Richmond,VA
4174304,2007,WFH,1,317,James Madison,CAA,392,Maryland,ACC,L,2,4,A,Harrisonburg,VA,College Park,MD
4174306,2007,WFH,1,523,Old Dominion,CAA,457,North Carolina,ACC,W,3,1,A,Norfolk,VA,Chapel Hill,NC
4174307,2007,WFH,1,523,Old Dominion,CAA,193,Duke,ACC,W,4,3,A,Norfolk,VA,Durham,NC
4174308,2007,WFH,1,740,VCU,CAA,746,Virginia,ACC,L,1,3,A,Richmond,VA,Charlottesville,VA
4174309,2007,WFH,1,740,VCU,CAA,363,Longwood,NorPac,L,2,3,A,Richmond,VA,Farmville,VA
4174477,2007,WFH,1,107,California,NorPac,674,Stanford,NorPac,W,3,2,A,Berkeley,CA,Stanford,CA
4174478,2007,WFH,1,674,Stanford,NorPac,534,Pacific,NorPac,W,2,1,A,Stanford,CA,Stockton,CA
4174524,2007,WFH,1,563,Radford,NorPac,317,James Madison,CAA,L,0,5,A,Radford,VA,Harrisonburg,VA
4174633,2007,WFH,1,164,UConn,AAC,367,Louisville,AAC,W,3,2,A,Storrs,CT,Louisville,KY
4175801,2007,WFH,1,173,Davidson,NorPac,27,Appalachian St.,NorPac,W,4,0,A,Davidson,NC,Boone,NC
4176484,2007,WFH,1,67,Boston College,ACC,193,Duke,ACC,W,2,1,A,Chestnut Hill,MA,Durham,NC
4176488,2007,WFH,1,392,Maryland,ACC,746,Virginia,ACC,W,5,1,A,College Park,MD,Charlottesville,VA
4176493,2007,WFH,1,746,Virginia,ACC,575,Richmond,Atlantic 10,W,5,3,A,Charlottesville,VA,Richmond,VA
4176496,2007,WFH,1,749,Wake Forest,ACC,457,North Carolina,ACC,W,4,3,A,Winston-Salem,NC,Chapel Hill,NC
4177122,2007,WFH,1,173,Davidson,NorPac,786,William & Mary,CAA,L,0,4,A,Davidson,NC,Williamsburg,VA
4177124,2007,WFH,1,173,Davidson,NorPac,457,North Carolina,ACC,L,0,2,A,Davidson,NC,Chapel Hill,NC
4177126,2007,WFH,1,173,Davidson,NorPac,738,Vermont,America East,L,0,3,A,Davidson,NC,Burlington,VT
4177351,2007,WFH,1,220,Fairfield,NEC,606,Saint Joseph's,Atlantic 10,L,0,6,A,Fairfield,CT,Philadelphia,PA
4177352,2007,WFH,1,220,Fairfield,NEC,690,Temple,Atlantic 10,L,0,3,A,Fairfield,CT,Philadelphia,PA
4177354,2007,WFH,1,439,Monmouth,NEC,340,La Salle,Atlantic 10,W,4,3,A,West Long Branch,NJ,Philadelphia,PA
4177359,2007,WFH,1,590,Sacred Heart,NEC,469,New Hampshire,America East,W,6,5,A,Fairfield,CT,Durham,NH
4177360,2007,WFH,1,639,Siena,NEC,285,Holy Cross,Patriot,L,2,10,A,Loudonville,NY,Worcester,MA
4177361,2007,WFH,1,600,Saint Francis (PA),NEC,391,UMBC,America East,L,0,2,A,Loretto,PA,Baltimore,MD
4177369,2007,WFH,1,164,UConn,AAC,739,Villanova,AAC,L,1,4,A,Storrs,CT,Villanova,PA
4177371,2007,WFH,1,251,Georgetown,AAC,363,Longwood,NorPac,L,1,2,A,Washington,DC,Farmville,VA
4177373,2007,WFH,1,367,Louisville,AAC,418,Michigan,Big Ten,L,0,1,A,Louisville,KY,Ann Arbor,MI
4177380,2007,WFH,1,688,Syracuse,AAC,587,Rutgers,AAC,W,3,2,A,Syracuse,NY,New Brunswick,NJ
4177381,2007,WFH,1,688,Syracuse,AAC,283,Hofstra,CAA,L,1,3,A,Syracuse,NY,Hempstead,NY
4177382,2007,WFH,1,739,Villanova,AAC,765,West Chester,Atlantic 10,W,6,1,A,Villanova,PA,West Chester,PA
4177443,2007,WFH,1,14,Albany (NY),America East,180,Delaware,CAA,W,3,2,A,Albany,NY,Newark,DE
4177444,2007,WFH,1,14,Albany (NY),America East,587,Rutgers,AAC,W,2,0,A,Albany,NY,New Brunswick,NJ
4177446,2007,WFH,1,68,Boston U.,America East,556,Providence,AAC,L,0,1,A,Boston,MA,Providence,RI
4177450,2007,WFH,1,380,Maine,America East,306,Indiana,Big Ten,L,0,3,A,Orono,ME,Bloomington,IN
4178168,2007,WFH,1,562,Quinnipiac,NEC,164,Connecticut,AAC,L,0,3,A,Hamden,CT,Storrs,CT
4178980,2007,WFH,1,391,UMBC,America East,352,Lehigh,Patriot,L,1,3,A,Baltimore,MD,Bethlehem,PA
4178984,2007,WFH,1,738,Vermont,America East,167,Cornell,Ivy League,W,2,0,A,Burlington,VT,Ithaca,NY
4179068,2007,WFH,1,400,Massachusetts,Atlantic 10,220,Fairfield,NEC,W,4,2,A,Amherst,MA,Fairfield,CT
4179069,2007,WFH,1,400,Massachusetts,Atlantic 10,500,Northeastern,CAA,L,2,4,A,Amherst,MA,Boston,MA
4179070,2007,WFH,1,400,Massachusetts,Atlantic 10,68,Boston U.,America East,L,0,2,A,Amherst,MA,Boston,MA
4179071,2007,WFH,1,572,Rhode Island,Atlantic 10,576,Rider,NEC,L,1,3,A,Kingston,RI,Lawrenceville,NJ
4179072,2007,WFH,1,572,Rhode Island,Atlantic 10,439,Monmouth,NEC,W,3,2,A,Kingston,RI,West Long Branch,NJ
4179074,2007,WFH,1,575,Richmond,Atlantic 10,786,William & Mary,CAA,L,3,5,A,Richmond,VA,Williamsburg,VA
4179075,2007,WFH,1,606,Saint Joseph's,Atlantic 10,191,Drexel,CAA,W,2,0,A,Philadelphia,PA,Philadelphia,PA
4179336,2007,WFH,1,317,James Madison,CAA,193,Duke,ACC,L,2,3,A,Harrisonburg,VA,Durham,NC
4179687,2007,WFH,1,562,Quinnipiac,NEC,590,Sacred Heart,NEC,L,1,4,A,Hamden,CT,Fairfield,CT
4179688,2007,WFH,1,576,Rider,NEC,562,Quinnipiac,NEC,L,1,3,A,Lawrenceville,NJ,Hamden,CT
4179689,2007,WFH,1,576,Rider,NEC,220,Fairfield,NEC,W,3,2,A,Lawrenceville,NJ,Fairfield,CT
4179690,2007,WFH,1,579,Robert Morris,NEC,360,Lock Haven,NEC,L,0,7,A,Moon Township,PA,Lock Haven,PA
4179691,2007,WFH,1,590,Sacred Heart,NEC,813,Yale,Ivy League,W,3,2,A,Fairfield,CT,New Haven,CT
4179694,2007,WFH,1,639,Siena,NEC,400,Massachusetts,Atlantic 10,L,0,4,A,Loudonville,NY,Amherst,MA
4179697,2007,WFH,1,600,Saint Francis (PA),NEC,590,Sacred Heart,NEC,L,0,7,A,Loretto,PA,Fairfield,CT
4179698,2007,WFH,1,600,Saint Francis (PA),NEC,639,Siena,NEC,L,0,4,A,Loretto,PA,Loudonville,NY
4180202,2007,WFH,1,340,La Salle,Atlantic 10,283,Hofstra,CAA,L,0,2,A,Philadelphia,PA,Hempstead,NY
4180203,2007,WFH,1,400,Massachusetts,Atlantic 10,674,Stanford,NorPac,L,1,2,A,Amherst,MA,Stanford,CA
4180204,2007,WFH,1,400,Massachusetts,Atlantic 10,107,California,NorPac,L,0,3,A,Amherst,MA,Berkeley,CA
4180206,2007,WFH,1,400,Massachusetts,Atlantic 10,275,Harvard,Ivy League,W,4,1,A,Amherst,MA,Boston,MA
4180208,2007,WFH,1,572,Rhode Island,Atlantic 10,380,Maine,America East,L,2,3,A,Kingston,RI,Orono,ME
4180209,2007,WFH,1,572,Rhode Island,Atlantic 10,275,Harvard,Ivy League,W,2,1,A,Kingston,RI,Boston,MA
4180216,2007,WFH,1,609,Saint Louis,Atlantic 10,129,Central Mich.,MAC,L,1,2,A,St. Louis,MO,Mount Pleasant,MI
4180217,2007,WFH,1,609,Saint Louis,Atlantic 10,129,Central Mich.,MAC,W,3,0,A,St. Louis,MO,Mount Pleasant,MI
4180224,2007,WFH,1,765,West Chester,Atlantic 10,439,Monmouth,NEC,L,0,1,A,West Chester,PA,West Long Branch,NJ
4180229,2007,WFH,1,251,Georgetown,AAC,606,Saint Joseph's,Atlantic 10,L,0,3,A,Washington,DC,Philadelphia,PA
4180230,2007,WFH,1,251,Georgetown,AAC,600,Saint Francis (PA),NEC,W,3,0,A,Washington,DC,Loretto,PA
4180232,2007,WFH,1,367,Louisville,AAC,193,Duke,ACC,L,1,2,A,Louisville,KY,Durham,NC
4180236,2007,WFH,1,556,Providence,AAC,738,Vermont,America East,W,5,4,A,Providence,RI,Burlington,VT
4180238,2007,WFH,1,587,Rutgers,AAC,191,Drexel,CAA,L,4,5,A,New Brunswick,NJ,Philadelphia,PA
4180239,2007,WFH,1,587,Rutgers,AAC,765,West Chester,Atlantic 10,W,6,3,A,New Brunswick,NJ,West Chester,PA
4180240,2007,WFH,1,587,Rutgers,AAC,342,Lafayette,Patriot,W,2,1,A,New Brunswick,NJ,Easton,PA
4180241,2007,WFH,1,587,Rutgers,AAC,690,Temple,Atlantic 10,L,2,3,A,New Brunswick,NJ,Philadelphia,PA
4180243,2007,WFH,1,688,Syracuse,AAC,129,Central Mich.,MAC,L,1,2,A,Syracuse,NY,Mount Pleasant,MI
4180244,2007,WFH,1,688,Syracuse,AAC,180,Delaware,CAA,L,3,4,A,Syracuse,NY,Newark,DE
4180249,2007,WFH,1,739,Villanova,AAC,283,Hofstra,CAA,L,2,4,A,Villanova,PA,Hempstead,NY
4180250,2007,WFH,1,306,Indiana,Big Ten,746,Virginia,ACC,L,2,3,A,Bloomington,IN,Charlottesville,VA
4180251,2007,WFH,1,306,Indiana,Big Ten,363,Longwood,NorPac,W,5,0,A,Bloomington,IN,Farmville,VA
4180252,2007,WFH,1,306,Indiana,Big Ten,47,Ball St.,MAC,W,2,1,A,Bloomington,IN,Muncie,IN
4180253,2007,WFH,1,312,Iowa,Big Ten,457,North Carolina,ACC,L,1,2,A,Iowa City,IA,Chapel Hill,NC
4180257,2007,WFH,1,418,Michigan,Big Ten,457,North Carolina,ACC,L,1,3,A,Ann Arbor,MI,Chapel Hill,NC
4180259,2007,WFH,1,418,Michigan,Big Ten,164,Connecticut,AAC,L,1,2,A,Ann Arbor,MI,Storrs,CT
4180260,2007,WFH,1,418,Michigan,Big Ten,556,Providence,AAC,L,1,2,A,Ann Arbor,MI,Providence,RI
4180264,2007,WFH,1,416,Michigan St.,Big Ten,690,Temple,Atlantic 10,W,2,1,A,East Lansing,MI,Philadelphia,PA
4180265,2007,WFH,1,509,Northwestern,Big Ten,414,Miami (OH),MAC,L,1,3,A,Evanston,IL,Oxford,OH
4180266,2007,WFH,1,509,Northwestern,Big Ten,47,Ball St.,MAC,W,4,3,A,Evanston,IL,Muncie,IN
4180269,2007,WFH,1,518,Ohio St.,Big Ten,67,Boston College,ACC,W,4,2,A,Columbus,OH,Chestnut Hill,MA
4180271,2007,WFH,1,518,Ohio St.,Big Ten,180,Delaware,CAA,W,2,1,A,Columbus,OH,Newark,DE
4180274,2007,WFH,1,539,Penn St.,Big Ten,360,Lock Haven,NEC,W,2,0,A,University Park,PA,Lock Haven,PA
4180276,2007,WFH,1,539,Penn St.,Big Ten,164,Connecticut,AAC,W,1,0,A,University Park,PA,Storrs,CT
4180284,2007,WFH,1,331,Kent St.,MAC,312,Iowa,Big Ten,L,1,5,A,Kent,OH,Iowa City,IA
4180288,2007,WFH,1,414,Miami (OH),MAC,367,Louisville,AAC,L,3,4,A,Oxford,OH,Louisville,KY
4180290,2007,WFH,1,669,Missouri St.,MAC,609,Saint Louis,Atlantic 10,L,0,1,A,Springfield,MO,St. Louis,MO
4180589,2007,WFH,1,606,Saint Joseph's,Atlantic 10,180,Delaware,CAA,L,5,6,A,Philadelphia,PA,Newark,DE
4180590,2007,WFH,1,609,Saint Louis,Atlantic 10,669,Missouri St.,MAC,L,0,2,A,St. Louis,MO,Springfield,MO
4180603,2007,WFH,1,439,Monmouth,NEC,690,Temple,Atlantic 10,L,1,6,A,West Long Branch,NJ,Philadelphia,PA
4180686,2007,WFH,1,312,Iowa,Big Ten,556,Providence,AAC,W,1,0,A,Iowa City,IA,Providence,RI
4180943,2007,WFH,1,83,Bucknell,Patriot,360,Lock Haven,NEC,L,0,6,A,Lewisburg,PA,Lock Haven,PA
4180949,2007,WFH,1,83,Bucknell,Patriot,251,Georgetown,AAC,L,3,4,A,Lewisburg,PA,Washington,DC
4180952,2007,WFH,1,285,Holy Cross,Patriot,220,Fairfield,NEC,W,4,1,A,Worcester,MA,Fairfield,CT
4180953,2007,WFH,1,342,Lafayette,Patriot,606,Saint Joseph's,Atlantic 10,W,2,1,A,Easton,PA,Philadelphia,PA
4180955,2007,WFH,1,352,Lehigh,Patriot,340,La Salle,Atlantic 10,L,0,1,A,Bethlehem,PA,Philadelphia,PA
4180956,2007,WFH,1,352,Lehigh,Patriot,739,Villanova,AAC,L,2,9,A,Bethlehem,PA,Villanova,PA
4181134,2007,WFH,1,400,Massachusetts,Atlantic 10,172,Dartmouth,Ivy League,L,4,5,A,Amherst,MA,Hanover,NH
4181806,2007,WFH,1,669,Missouri St.,MAC,509,Northwestern,Big Ten,L,2,3,A,Springfield,MO,Evanston,IL
4181808,2007,WFH,1,519,Ohio,MAC,317,James Madison,CAA,L,0,3,A,Athens,OH,Harrisonburg,VA
4181809,2007,WFH,1,519,Ohio,MAC,746,Virginia,ACC,L,1,3,A,Athens,OH,Charlottesville,VA
4181810,2007,WFH,1,519,Ohio,MAC,539,Penn St.,Big Ten,W,2,1,A,Athens,OH,University Park,PA
4182215,2007,WFH,1,416,Michigan St.,Big Ten,331,Kent St.,MAC,L,2,3,A,East Lansing,MI,Kent,OH
4182221,2007,WFH,1,539,Penn St.,Big Ten,765,West Chester,Atlantic 10,W,6,0,A,University Park,PA,West Chester,PA
4182246,2007,WFH,1,563,Radford,NorPac,579,Robert Morris,NEC,W,3,1,A,Radford,VA,Moon Township,PA
4182899,2007,WFH,1,275,Harvard,Ivy League,540,Penn,Ivy League,L,0,2,A,Boston,MA,Philadelphia,PA
4182900,2007,WFH,1,275,Harvard,Ivy League,469,New Hampshire,America East,L,1,2,A,Boston,MA,Durham,NH
4182903,2007,WFH,1,275,Harvard,Ivy League,80,Brown,Ivy League,L,0,1,A,Boston,MA,Providence,RI
4183599,2007,WFH,1,563,Radford,NorPac,639,Siena,NEC,W,1,0,A,Radford,VA,Loudonville,NY
4183600,2007,WFH,1,563,Radford,NorPac,153,Colgate,Patriot,W,4,3,A,Radford,VA,Hamilton,NY
4183601,2007,WFH,1,563,Radford,NorPac,786,William & Mary,CAA,L,0,2,A,Radford,VA,Williamsburg,VA
4183602,2007,WFH,1,563,Radford,NorPac,746,Virginia,ACC,L,0,5,A,Radford,VA,Charlottesville,VA
4183604,2007,WFH,1,563,Radford,NorPac,519,Ohio,MAC,L,1,3,A,Radford,VA,Athens,OH
4184537,2007,WFH,1,129,Central Mich.,MAC,416,Michigan St.,Big Ten,L,3,5,A,Mount Pleasant,MI,East Lansing,MI
4184540,2007,WFH,1,27,Appalachian St.,NorPac,457,North Carolina,ACC,L,0,11,A,Boone,NC,Chapel Hill,NC
4184541,2007,WFH,1,47,Ball St.,MAC,518,Ohio St.,Big Ten,L,0,7,A,Muncie,IN,Columbus,OH
4184542,2007,WFH,1,439,Monmouth,NEC,554,Princeton,Ivy League,L,1,8,A,West Long Branch,NJ,Princeton,NJ
4184556,2007,WFH,1,556,Providence,AAC,688,Syracuse,AAC,W,2,0,A,Providence,RI,Syracuse,NY
4184557,2007,WFH,1,556,Providence,AAC,469,New Hampshire,America East,W,4,1,A,Providence,RI,Durham,NH
4184558,2007,WFH,1,587,Rutgers,AAC,164,Connecticut,AAC,L,0,4,A,New Brunswick,NJ,Storrs,CT
4184565,2007,WFH,1,739,Villanova,AAC,367,Louisville,AAC,L,2,5,A,Villanova,PA,Louisville,KY
4184584,2007,WFH,1,331,Kent St.,MAC,609,Saint Louis,Atlantic 10,W,6,1,A,Kent,OH,St. Louis,MO
4185505,2007,WFH,1,107,California,NorPac,534,Pacific,NorPac,W,3,2,A,Berkeley,CA,Stockton,CA
4185812,2007,WFH,1,164,UConn,AAC,275,Harvard,Ivy League,W,1,0,A,Storrs,CT,Boston,MA
4185813,2007,WFH,1,164,UConn,AAC,400,Massachusetts,Atlantic 10,W,6,0,A,Storrs,CT,Amherst,MA
4185816,2007,WFH,1,367,Louisville,AAC,688,Syracuse,AAC,W,5,2,A,Louisville,KY,Syracuse,NY
4185818,2007,WFH,1,556,Providence,AAC,251,Georgetown,AAC,W,3,0,A,Providence,RI,Washington,DC
4185819,2007,WFH,1,556,Providence,AAC,380,Maine,America East,W,4,1,A,Providence,RI,Orono,ME
4185820,2007,WFH,1,587,Rutgers,AAC,739,Villanova,AAC,L,1,2,A,New Brunswick,NJ,Villanova,PA
4186764,2007,WFH,1,534,Pacific,NorPac,47,Ball St.,MAC,W,5,3,A,Stockton,CA,Muncie,IN
4186766,2007,WFH,1,534,Pacific,NorPac,518,Ohio St.,Big Ten,L,2,6,A,Stockton,CA,Columbus,OH
4186782,2007,WFH,1,80,Brown,Ivy League,172,Dartmouth,Ivy League,W,2,0,A,Providence,RI,Hanover,NH
4186786,2007,WFH,1,167,Cornell,Ivy League,158,Columbia,Ivy League,W,3,0,A,Ithaca,NY,New York,NY
4186790,2007,WFH,1,554,Princeton,Ivy League,539,Penn St.,Big Ten,L,2,3,A,Princeton,NJ,University Park,PA
4186791,2007,WFH,1,554,Princeton,Ivy League,813,Yale,Ivy League,W,2,1,A,Princeton,NJ,New Haven,CT
4186793,2007,WFH,1,554,Princeton,Ivy League,575,Richmond,Atlantic 10,L,3,4,A,Princeton,NJ,Richmond,VA
4186797,2007,WFH,1,813,Yale,Ivy League,164,Connecticut,AAC,L,0,6,A,New Haven,CT,Storrs,CT
4186836,2007,WFH,1,220,Fairfield,NEC,68,Boston U.,America East,L,0,4,A,Fairfield,CT,Boston,MA
4186837,2007,WFH,1,220,Fairfield,NEC,380,Maine,America East,W,2,1,A,Fairfield,CT,Orono,ME
4186838,2007,WFH,1,220,Fairfield,NEC,572,Rhode Island,Atlantic 10,L,0,1,A,Fairfield,CT,Kingston,RI
4186848,2007,WFH,1,439,Monmouth,NEC,739,Villanova,AAC,L,0,6,A,West Long Branch,NJ,Villanova,PA
4186850,2007,WFH,1,439,Monmouth,NEC,556,Providence,AAC,L,0,6,A,West Long Branch,NJ,Providence,RI
4186851,2007,WFH,1,562,Quinnipiac,NEC,285,Holy Cross,Patriot,L,2,3,A,Hamden,CT,Worcester,MA
4187355,2007,WFH,1,27,Appalachian St.,NorPac,173,Davidson,NorPac,L,1,4,A,Boone,NC,Davidson,NC
4187356,2007,WFH,1,27,Appalachian St.,NorPac,563,Radford,NorPac,L,0,1,A,Boone,NC,Radford,VA
4187409,2007,WFH,1,68,Boston U.,America East,14,Albany (NY),America East,W,2,1,A,Boston,MA,Albany,NY
4187413,2007,WFH,1,469,New Hampshire,America East,67,Boston College,ACC,L,2,5,A,Durham,NH,Chestnut Hill,MA
4187415,2007,WFH,1,391,UMBC,America East,380,Maine,America East,L,0,2,A,Baltimore,MD,Orono,ME
4187435,2007,WFH,1,738,Vermont,America East,172,Dartmouth,Ivy League,W,4,2,A,Burlington,VT,Hanover,NH
4187436,2007,WFH,1,738,Vermont,America East,469,New Hampshire,America East,W,4,3,A,Burlington,VT,Durham,NH
4187763,2007,WFH,1,563,Radford,NorPac,575,Richmond,Atlantic 10,L,0,6,A,Radford,VA,Richmond,VA
4187796,2007,WFH,1,129,Central Mich.,MAC,47,Ball St.,MAC,L,1,2,A,Mount Pleasant,MI,Muncie,IN
4187797,2007,WFH,1,129,Central Mich.,MAC,414,Miami (OH),MAC,L,0,1,A,Mount Pleasant,MI,Oxford,OH
4187801,2007,WFH,1,519,Ohio,MAC,669,Missouri St.,MAC,W,1,0,A,Athens,OH,Springfield,MO
4188006,2007,WFH,1,107,California,NorPac,414,Miami (OH),MAC,W,4,3,A,Berkeley,CA,Oxford,OH
4188346,2007,WFH,1,331,Kent St.,MAC,418,Michigan,Big Ten,L,2,3,A,Kent,OH,Ann Arbor,MI
4188384,2007,WFH,1,576,Rider,NEC,765,West Chester,Atlantic 10,W,4,3,A,Lawrenceville,NJ,West Chester,PA
4188385,2007,WFH,1,576,Rider,NEC,690,Temple,Atlantic 10,L,0,1,A,Lawrenceville,NJ,Philadelphia,PA
4188386,2007,WFH,1,576,Rider,NEC,153,Colgate,Patriot,L,2,3,A,Lawrenceville,NJ,Hamilton,NY
4188387,2007,WFH,1,579,Robert Morris,NEC,83,Bucknell,Patriot,L,0,5,A,Moon Township,PA,Lewisburg,PA
4188389,2007,WFH,1,579,Robert Morris,NEC,340,La Salle,Atlantic 10,L,0,3,A,Moon Township,PA,Philadelphia,PA
4188390,2007,WFH,1,579,Robert Morris,NEC,251,Georgetown,AAC,L,1,2,A,Moon Township,PA,Washington,DC
4188391,2007,WFH,1,590,Sacred Heart,NEC,380,Maine,America East,L,1,2,A,Fairfield,CT,Orono,ME
4188395,2007,WFH,1,590,Sacred Heart,NEC,164,Connecticut,AAC,L,1,7,A,Fairfield,CT,Storrs,CT
4188398,2007,WFH,1,639,Siena,NEC,14,Albany (NY),America East,L,0,6,A,Loudonville,NY,Albany,NY
4188399,2007,WFH,1,639,Siena,NEC,83,Bucknell,Patriot,L,1,4,A,Loudonville,NY,Lewisburg,PA
4188402,2007,WFH,1,600,Saint Francis (PA),NEC,191,Drexel,CAA,L,0,10,A,Loretto,PA,Philadelphia,PA
4188403,2007,WFH,1,600,Saint Francis (PA),NEC,14,Albany (NY),America East,L,0,8,A,Loretto,PA,Albany,NY
4188404,2007,WFH,1,600,Saint Francis (PA),NEC,158,Columbia,Ivy League,L,1,8,A,Loretto,PA,New York,NY
4188405,2007,WFH,1,27,Appalachian St.,NorPac,739,Villanova,AAC,L,1,5,A,Boone,NC,Villanova,PA
4188407,2007,WFH,1,27,Appalachian St.,NorPac,363,Longwood,NorPac,L,1,5,A,Boone,NC,Farmville,VA
4188446,2007,WFH,1,306,Indiana,Big Ten,414,Miami (OH),MAC,W,2,1,A,Bloomington,IN,Oxford,OH
4188447,2007,WFH,1,306,Indiana,Big Ten,519,Ohio,MAC,W,1,0,A,Bloomington,IN,Athens,OH
4188450,2007,WFH,1,312,Iowa,Big Ten,765,West Chester,Atlantic 10,W,2,0,A,Iowa City,IA,West Chester,PA
4188451,2007,WFH,1,418,Michigan,Big Ten,523,Old Dominion,CAA,L,0,2,A,Ann Arbor,MI,Norfolk,VA
4188454,2007,WFH,1,416,Michigan St.,Big Ten,317,James Madison,CAA,L,1,2,A,East Lansing,MI,Harrisonburg,VA
4188457,2007,WFH,1,509,Northwestern,Big Ten,392,Maryland,ACC,L,2,7,A,Evanston,IL,College Park,MD
4188458,2007,WFH,1,509,Northwestern,Big Ten,746,Virginia,ACC,L,2,3,A,Evanston,IL,Charlottesville,VA
4189041,2007,WFH,1,306,Indiana,Big Ten,509,Northwestern,Big Ten,W,5,4,A,Bloomington,IN,Evanston,IL
4189045,2007,WFH,1,418,Michigan,Big Ten,312,Iowa,Big Ten,W,2,1,A,Ann Arbor,MI,Iowa City,IA
4189047,2007,WFH,1,509,Northwestern,Big Ten,129,Central Mich.,MAC,L,2,3,A,Evanston,IL,Mount Pleasant,MI
4189049,2007,WFH,1,518,Ohio St.,Big Ten,519,Ohio,MAC,W,6,1,A,Columbus,OH,Athens,OH
4189050,2007,WFH,1,518,Ohio St.,Big Ten,312,Iowa,Big Ten,W,4,3,A,Columbus,OH,Iowa City,IA
4189052,2007,WFH,1,539,Penn St.,Big Ten,416,Michigan St.,Big Ten,W,3,1,A,University Park,PA,East Lansing,MI
4189056,2007,WFH,1,392,Maryland,ACC,749,Wake Forest,ACC,W,3,2,A,College Park,MD,Winston-Salem,NC
4189057,2007,WFH,1,457,North Carolina,ACC,193,Duke,ACC,L,1,2,A,Chapel Hill,NC,Durham,NC
4189060,2007,WFH,1,746,Virginia,ACC,67,Boston College,ACC,L,0,1,A,Charlottesville,VA,Chestnut Hill,MA
4189061,2007,WFH,1,746,Virginia,ACC,68,Boston U.,America East,L,1,2,A,Charlottesville,VA,Boston,MA
4189063,2007,WFH,1,14,Albany (NY),America East,173,Davidson,NorPac,W,5,0,A,Albany,NY,Davidson,NC
4189064,2007,WFH,1,14,Albany (NY),America East,457,North Carolina,ACC,L,0,4,A,Albany,NY,Chapel Hill,NC
4189069,2007,WFH,1,469,New Hampshire,America East,285,Holy Cross,Patriot,L,0,2,A,Durham,NH,Worcester,MA
4189070,2007,WFH,1,469,New Hampshire,America East,306,Indiana,Big Ten,L,1,3,A,Durham,NH,Bloomington,IN
4189074,2007,WFH,1,738,Vermont,America East,688,Syracuse,AAC,W,3,2,A,Burlington,VT,Syracuse,NY
4189078,2007,WFH,1,191,Drexel,CAA,690,Temple,Atlantic 10,L,0,1,A,Philadelphia,PA,Philadelphia,PA
4189084,2007,WFH,1,283,Hofstra,CAA,562,Quinnipiac,NEC,L,3,5,A,Hempstead,NY,Hamden,CT
4189085,2007,WFH,1,283,Hofstra,CAA,180,Delaware,CAA,L,2,3,A,Hempstead,NY,Newark,DE
4189087,2007,WFH,1,317,James Madison,CAA,23,American,Patriot,L,2,6,A,Harrisonburg,VA,Washington,DC
4189092,2007,WFH,1,500,Northeastern,CAA,68,Boston U.,America East,L,0,1,A,Boston,MA,Boston,MA
4189093,2007,WFH,1,500,Northeastern,CAA,711,Towson,CAA,L,0,1,A,Boston,MA,Towson,MD
4189467,2007,WFH,1,331,Kent St.,MAC,669,Missouri St.,MAC,L,1,2,A,Kent,OH,Springfield,MO
4190266,2007,WFH,1,158,Columbia,Ivy League,107,California,NorPac,L,0,6,A,New York,NY,Berkeley,CA
4190268,2007,WFH,1,340,La Salle,Atlantic 10,191,Drexel,CAA,L,2,3,A,Philadelphia,PA,Philadelphia,PA
4190269,2007,WFH,1,172,Dartmouth,Ivy League,367,Louisville,AAC,L,1,5,A,Hanover,NH,Louisville,KY
4190273,2007,WFH,1,158,Columbia,Ivy League,674,Stanford,NorPac,L,1,5,A,New York,NY,Stanford,CA
